id	level	name	description	desc_add1	desc_add2
1176	161	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+21 Cost	Потребление MP уменьшено.
1176	162	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+22 Cost	Потребление MP уменьшено.
1176	163	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+23 Cost	Потребление MP уменьшено.
1176	164	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+24 Cost	Потребление MP уменьшено.
1176	165	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+25 Cost	Потребление MP уменьшено.
1176	166	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+26 Cost	Потребление MP уменьшено.
1176	167	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+27 Cost	Потребление MP уменьшено.
1176	168	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+28 Cost	Потребление MP уменьшено.
1176	169	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+29 Cost	Потребление MP уменьшено.
1176	170	Tempest	Вызывает серьезный шторм, атакует нескольких врагов. Улучшено: потребление MP уменьшено. Сила: 54.	+30 Cost	Потребление MP уменьшено.
1183	1	Freezing Shackle	Мощная замораживающая атака, которая снижает HP врага. Эффект 5.	none	none
1183	2	Freezing Shackle	Мощная замораживающая атака, которая снижает HP врага. Эффект 6.	none	none
1183	3	Freezing Shackle	Мощная замораживающая атака, которая снижает HP врага. Эффект 7.	none	none
1183	4	Freezing Shackle	Мощная замораживающая атака, которая снижает HP врага. Эффект 8.	none	none
1210	1	Seal of Gloom	Постепенно снижает MP ближайших врагов. Сила: 29. Эффект 5.	none	none
1210	2	Seal of Gloom	Постепенно снижает MP ближайших врагов. Сила: 36. Эффект 6.	none	none
1210	3	Seal of Gloom	Постепенно снижает MP ближайших врагов. Сила: 46. Эффект 7.	none	none
1210	4	Seal of Gloom	Постепенно снижает MP ближайших врагов. Сила: 53. Эффект 8.	none	none
1213	1	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	2	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	3	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	4	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	5	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	6	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	7	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	8	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	9	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	10	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	11	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	12	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1213	13	Seal of Mirage	Бросает противника в хаос, застявляя нападать беспорядочно на любого.	none	none
1230	1	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 49.	none	none
1230	2	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 52.	none	none
1230	3	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 55.	none	none
1230	4	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 58.	none	none
1230	5	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 61.	none	none
1230	6	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 65.	none	none
1230	7	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 68.	none	none
1230	8	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 72.	none	none
1230	9	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 75.	none	none
1230	10	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 78.	none	none
1230	11	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 80.	none	none
1230	12	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 82.	none	none
1230	13	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 84.	none	none
1230	14	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 85.	none	none
1230	15	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 87.	none	none
1230	16	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 89.	none	none
1230	17	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 90.	none	none
1230	18	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 92.	none	none
1230	19	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 94.	none	none
1230	20	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 96.	none	none
1230	21	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 97.	none	none
1230	22	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 99.	none	none
1230	23	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 100.	none	none
1230	24	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 102.	none	none
1230	25	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 104.	none	none
1230	26	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 105.	none	none
1230	27	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 107.	none	none
1230	28	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Сила: 108.	none	none
1230	101	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 109.	Power +1	Максимальная сила заклинания. Увеличение силы.
1230	102	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 109.	Power +2	Увеличение силы.
1230	103	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 110.	Power +3	Увеличение силы.
1230	104	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 111.	Power +4	Увеличение силы.
1230	105	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 111.	Power +5	Увеличение силы.
1230	106	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 112.	Power +6	Увеличение силы.
1230	107	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 113.	Power +7	Увеличение силы.
1230	108	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 113.	Power +8	Увеличение силы.
1230	109	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 114.	Power +9	Увеличение силы.
1230	110	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 115.	Power +10	Увеличение силы.
1230	111	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 115.	Power +11	Увеличение силы.
1230	112	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 116.	Power +12	Увеличение силы.
1230	113	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 116.	Power +13	Увеличение силы.
1230	114	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 117.	Power +14	Увеличение силы.
1230	115	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 118.	Power +15	Увеличение силы.
1230	116	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 118.	Power +16	Увеличение силы.
1230	117	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 119.	Power +17	Увеличение силы.
1230	118	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 120.	Power +18	Увеличение силы.
1230	119	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 120.	Power +19	Увеличение силы.
1230	120	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 121.	Power +20	Увеличение силы.
1230	121	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 122.	Power +21	Увеличение силы.
1230	122	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 122.	Power +22	Увеличение силы.
1230	123	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 123.	Power +23	Увеличение силы.
1230	124	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 124.	Power +24	Увеличение силы.
1230	125	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 124.	Power +25	Увеличение силы.
1230	126	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 125.	Power +26	Увеличение силы.
1230	127	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 125.	Power +27	Увеличение силы.
1230	128	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 126.	Power +28	Увеличение силы.
1230	129	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 127.	Power +29	Увеличение силы.
1230	130	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: увеличение силы. Сила: 127.	Power +30	Увеличение силы.
1230	141	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+1 Cost	Максимальная эффективность заклинания. Потребление MP уменьшено.
1230	142	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+2 Cost	Потребление MP уменьшено.
1230	143	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+3 Cost	Потребление MP уменьшено.
1230	144	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+4 Cost	Потребление MP уменьшено.
1230	145	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+5 Cost	Потребление MP уменьшено.
1230	146	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+6 Cost	Потребление MP уменьшено.
1230	147	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+7 Cost	Потребление MP уменьшено.
1230	148	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+8 Cost	Потребление MP уменьшено.
1230	149	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+9 Cost	Потребление MP уменьшено.
1230	150	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+10 Cost	Потребление MP уменьшено.
1230	151	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+11 Cost	Потребление MP уменьшено.
1230	152	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+12 Cost	Потребление MP уменьшено.
1230	153	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+13 Cost	Потребление MP уменьшено.
1230	154	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+14 Cost	Потребление MP уменьшено.
1230	155	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+15 Cost	Потребление MP уменьшено.
1230	156	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+16 Cost	Потребление MP уменьшено.
1230	157	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+17 Cost	Потребление MP уменьшено.
1230	158	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+18 Cost	Потребление MP уменьшено.
1230	159	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+19 Cost	Потребление MP уменьшено.
1230	160	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+20 Cost	Потребление MP уменьшено.
1230	161	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+21 Cost	Потребление MP уменьшено.
1230	162	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+22 Cost	Потребление MP уменьшено.
1230	163	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+23 Cost	Потребление MP уменьшено.
1230	164	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+24 Cost	Потребление MP уменьшено.
1230	165	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+25 Cost	Потребление MP уменьшено.
1230	166	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+26 Cost	Потребление MP уменьшено.
1230	167	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+27 Cost	Потребление MP уменьшено.
1230	168	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+28 Cost	Потребление MP уменьшено.
1230	169	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+29 Cost	Потребление MP уменьшено.
1230	170	Prominence	Собирает воздух вокруг, чтобы создать атаку огромным огненным шаром. Улучшено: потребление MP уменьшено. Сила: 108.	+30 Cost	Потребление MP уменьшено.
1231	1	Aura Flare	Атака с близкого расстояния. Сила: 39.	none	none
1231	2	Aura Flare	Атака с близкого расстояния. Сила: 42.	none	none
1231	3	Aura Flare	Атака с близкого расстояния. Сила: 44.	none	none
1231	4	Aura Flare	Атака с близкого расстояния. Сила: 47.	none	none
1231	5	Aura Flare	Атака с близкого расстояния. Сила: 49.	none	none
1231	6	Aura Flare	Атака с близкого расстояния. Сила: 52.	none	none
1231	7	Aura Flare	Атака с близкого расстояния. Сила: 55.	none	none
1231	8	Aura Flare	Атака с близкого расстояния. Сила: 57.	none	none
1231	9	Aura Flare	Атака с близкого расстояния. Сила: 60.	none	none
1231	10	Aura Flare	Атака с близкого расстояния. Сила: 63.	none	none
1231	11	Aura Flare	Атака с близкого расстояния. Сила: 64.	none	none
1231	12	Aura Flare	Атака с близкого расстояния. Сила: 66.	none	none
1231	13	Aura Flare	Атака с близкого расстояния. Сила: 67.	none	none
1231	14	Aura Flare	Атака с близкого расстояния. Сила: 68.	none	none
1231	15	Aura Flare	Атака с близкого расстояния. Сила: 70.	none	none
1231	16	Aura Flare	Атака с близкого расстояния. Сила: 71.	none	none
1231	17	Aura Flare	Атака с близкого расстояния. Сила: 72.	none	none
1231	18	Aura Flare	Атака с близкого расстояния. Сила: 74.	none	none
1231	19	Aura Flare	Атака с близкого расстояния. Сила: 75.	none	none
1231	20	Aura Flare	Атака с близкого расстояния. Сила: 77.	none	none
1231	21	Aura Flare	Атака с близкого расстояния. Сила: 78.	none	none
1231	22	Aura Flare	Атака с близкого расстояния. Сила: 79.	none	none
1231	23	Aura Flare	Атака с близкого расстояния. Сила: 80.	none	none
1231	24	Aura Flare	Атака с близкого расстояния. Сила: 82.	none	none
1231	25	Aura Flare	Атака с близкого расстояния. Сила: 83.	none	none
1231	26	Aura Flare	Атака с близкого расстояния. Сила: 84.	none	none
1231	27	Aura Flare	Атака с близкого расстояния. Сила: 85.	none	none
1231	28	Aura Flare	Атака с близкого расстояния. Сила: 87.	none	none
1231	101	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 87.	Power +1	Максимальная сила заклинания. Увеличение силы.
1231	102	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 88.	Power +2	Увеличение силы.
1231	103	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 88.	Power +3	Увеличение силы.
1231	104	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 89.	Power +4	Увеличение силы.
1231	105	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 89.	Power +5	Увеличение силы.
1231	106	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 90.	Power +6	Увеличение силы.
1231	107	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 90.	Power +7	Увеличение силы.
1231	108	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 91.	Power +8	Увеличение силы.
1231	109	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 91.	Power +9	Увеличение силы.
1231	110	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 92.	Power +10	Увеличение силы.
1231	111	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 92.	Power +11	Увеличение силы.
1231	112	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 93.	Power +12	Увеличение силы.
1231	113	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 93.	Power +13	Увеличение силы.
1231	114	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 94.	Power +14	Увеличение силы.
1231	115	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 94.	Power +15	Увеличение силы.
1231	116	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 95.	Power +16	Увеличение силы.
1231	117	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 95.	Power +17	Увеличение силы.
1231	118	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 96.	Power +18	Увеличение силы.
1231	119	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 96.	Power +19	Увеличение силы.
1231	120	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 97.	Power +20	Увеличение силы.
1231	121	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 97.	Power +21	Увеличение силы.
1231	122	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 98.	Power +22	Увеличение силы.
1231	123	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 98.	Power +23	Увеличение силы.
1231	124	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 99.	Power +24	Увеличение силы.
1231	125	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 99.	Power +25	Увеличение силы.
1231	126	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 100.	Power +26	Увеличение силы.
1231	127	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 100.	Power +27	Увеличение силы.
1231	128	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 101.	Power +28	Увеличение силы.
1231	129	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 102.	Power +29	Увеличение силы.
1231	130	Aura Flare	Атака с близкого расстояния. Улучшено: увеличение силы. Сила: 102.	Power +30	Увеличение силы.
1231	141	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+1 Cost	Максимальная эффективность заклинания. Потребление MP уменьшено.
1231	142	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+2 Cost	Потребление MP уменьшено.
1231	143	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+3 Cost	Потребление MP уменьшено.
1231	144	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+4 Cost	Потребление MP уменьшено.
1231	145	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+5 Cost	Потребление MP уменьшено.
1231	146	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+6 Cost	Потребление MP уменьшено.
1231	147	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+7 Cost	Потребление MP уменьшено.
1231	148	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+8 Cost	Потребление MP уменьшено.
1231	149	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+9 Cost	Потребление MP уменьшено.
1231	150	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+10 Cost	Потребление MP уменьшено.
1231	151	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+11 Cost	Потребление MP уменьшено.
1231	152	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+12 Cost	Потребление MP уменьшено.
1231	153	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+13 Cost	Потребление MP уменьшено.
1231	154	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+14 Cost	Потребление MP уменьшено.
1231	155	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+15 Cost	Потребление MP уменьшено.
1231	156	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+16 Cost	Потребление MP уменьшено.
1231	157	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+17 Cost	Потребление MP уменьшено.
1231	158	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+18 Cost	Потребление MP уменьшено.
1231	159	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+19 Cost	Потребление MP уменьшено.
1231	160	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+20 Cost	Потребление MP уменьшено.
1231	161	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+21 Cost	Потребление MP уменьшено.
1231	162	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+22 Cost	Потребление MP уменьшено.
1231	163	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+23 Cost	Потребление MP уменьшено.
1231	164	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+24 Cost	Потребление MP уменьшено.
1231	165	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+25 Cost	Потребление MP уменьшено.
1231	166	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+26 Cost	Потребление MP уменьшено.
1231	167	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+27 Cost	Потребление MP уменьшено.
1231	168	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+28 Cost	Потребление MP уменьшено.
1231	169	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+29 Cost	Потребление MP уменьшено.
1231	170	Aura Flare	Атака с близкого расстояния. Улучшено: потребление MP уменьшено. Сила: 87.	+30 Cost	Потребление MP уменьшено.
1232	1	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Эффект 1.	none	none
1232	2	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Эффект 2.	none	none
1232	3	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Эффект 3.	none	none
1232	101	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+1 Time	Максимальная продолжительность действия заклинания. Продолжительность увеличена.
1232	102	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+2 Time	Продолжительность увеличена.
1232	103	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+3 Time	Продолжительность увеличена.
1232	104	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+4 Time	Продолжительность увеличена.
1232	105	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+5 Time	Продолжительность увеличена.
1232	106	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+6 Time	Продолжительность увеличена.
1232	107	Blazing Skin	Часть повреждений, причиненных врагом возвращается ему, исключая повреждения скилом или отдаленной атакой. Улучшено: продолжительность действия. Эффект 3.	+7 Time	Продолжительность увеличена.
